gender,customer_type,age,type_of_travel,flight_distance,inflight_wifi_service,departure/arrival_time_convenient,ease_of_online_booking,food_and_drink,inflight_entertainment,baggage_handling,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,satisfaction
Female,Loyal,41.0,Business travel,116.0,2.0,2.0,2.0,4.0,5.0,4.0,5.0,0.0,0.0,Satisfied
Male,Loyal,32.0,Business travel,116.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,0.0,1.0,Satisfied
Female,Loyal,43.0,Business travel,116.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,0.0,0.0,Satisfied
Male,Loyal,50.0,Business travel,116.0,1.0,4.0,1.0,1.0,4.0,5.0,4.0,4.0,16.0,Satisfied
Female,Disloyal,45.0,Business travel,116.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,0.0,0.0,Dissatisfied
Male,Loyal,48.0,Business travel,116.0,3.0,5.0,5.0,2.0,1.0,3.0,2.0,0.0,0.0,Dissatisfied
Male,Loyal,37.0,Business travel,116.0,4.0,4.0,4.0,2.0,5.0,3.0,5.0,0.0,0.0,Satisfied
Female,Loyal,65.0,Business travel,116.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,0.0,0.0,Dissatisfied
Female,Disloyal,22.0,Business travel,116.0,3.0,2.0,3.0,5.0,5.0,1.0,5.0,0.0,0.0,Dissatisfied
Male,Loyal,21.0,Personal Travel,116.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Male,Loyal,56.0,Personal Travel,116.0,2.0,4.0,2.0,4.0,4.0,4.0,5.0,0.0,0.0,Dissatisfied
Male,Loyal,47.0,Personal Travel,116.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Loyal,40.0,Business travel,116.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Male,Loyal,56.0,Personal Travel,116.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,0.0,0.0,Dissatisfied
Female,Loyal,49.0,Personal Travel,116.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,0.0,0.0,Satisfied
Female,Loyal,44.0,Business travel,116.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,0.0,0.0,Satisfied
Female,Loyal,68.0,Business travel,116.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,0.0,3.0,Satisfied
Female,Loyal,17.0,Business travel,116.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,0.0,0.0,Dissatisfied
Male,Loyal,43.0,Business travel,116.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,0.0,0.0,Satisfied
Female,Disloyal,26.0,Business travel,116.0,2.0,5.0,2.0,4.0,4.0,4.0,4.0,0.0,2.0,Dissatisfied
Female,Loyal,38.0,Business travel,116.0,5.0,5.0,5.0,3.0,4.0,5.0,2.0,5.0,9.0,Satisfied
Female,Loyal,70.0,Personal Travel,116.0,5.0,5.0,3.0,1.0,2.0,2.0,4.0,0.0,0.0,Satisfied
Female,Loyal,36.0,Business travel,116.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,0.0,0.0,Satisfied
Male,Loyal,62.0,Business travel,116.0,1.0,1.0,1.0,4.0,4.0,3.0,2.0,0.0,0.0,Satisfied
Female,Loyal,49.0,Business travel,116.0,1.0,4.0,4.0,3.0,2.0,1.0,3.0,11.0,14.0,Dissatisfied
Male,Loyal,17.0,Personal Travel,116.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Male,Loyal,39.0,Business travel,116.0,2.0,2.0,5.0,5.0,5.0,3.0,4.0,0.0,0.0,Satisfied
Female,Disloyal,27.0,Business travel,116.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,Satisfied
Male,Loyal,58.0,Business travel,116.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,0.0,5.0,Satisfied
Female,Loyal,45.0,Business travel,116.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,0.0,0.0,Satisfied
Female,Loyal,34.0,Business travel,116.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,35.0,42.0,Dissatisfied
Male,Loyal,38.0,Business travel,116.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,0.0,0.0,Satisfied
Female,Loyal,43.0,Personal Travel,116.0,1.0,5.0,1.0,2.0,2.0,4.0,2.0,0.0,0.0,Dissatisfied
Male,Loyal,34.0,Business travel,116.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Male,Disloyal,57.0,Business travel,116.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,13.0,21.0,Dissatisfied
Male,Loyal,46.0,Business travel,116.0,2.0,4.0,3.0,3.0,3.0,3.0,5.0,0.0,0.0,Satisfied
Female,Loyal,67.0,Personal Travel,116.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,0.0,4.0,Dissatisfied
Female,Disloyal,22.0,Business travel,116.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,0.0,0.0,Satisfied
Female,Loyal,36.0,Business travel,116.0,2.0,2.0,3.0,5.0,4.0,2.0,4.0,6.0,22.0,Dissatisfied
Male,Loyal,37.0,Business travel,116.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,Satisfied
Female,Loyal,36.0,Business travel,116.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,0.0,0.0,Satisfied
Female,Loyal,62.0,Business travel,116.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Disloyal,22.0,Business travel,116.0,4.0,1.0,4.0,5.0,5.0,3.0,5.0,0.0,0.0,Dissatisfied
Female,Loyal,41.0,Business travel,116.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,0.0,3.0,Satisfied
Male,Disloyal,24.0,Business travel,116.0,2.0,4.0,3.0,5.0,5.0,4.0,5.0,0.0,0.0,Satisfied
Male,Disloyal,33.0,Business travel,116.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,0.0,0.0,Dissatisfied
Female,Loyal,55.0,Personal Travel,116.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,Dissatisfied
Female,Loyal,57.0,Business travel,116.0,1.0,1.0,1.0,3.0,5.0,5.0,5.0,0.0,0.0,Satisfied
Male,Loyal,36.0,Business travel,116.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Male,Loyal,47.0,Business travel,116.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,0.0,0.0,Dissatisfied
Male,Loyal,47.0,Business travel,116.0,2.0,2.0,2.0,5.0,4.0,4.0,3.0,0.0,1.0,Satisfied
Male,Loyal,39.0,Business travel,116.0,2.0,5.0,3.0,2.0,5.0,5.0,3.0,6.0,4.0,Satisfied
Male,Loyal,60.0,Business travel,116.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,0.0,0.0,Satisfied
Female,Disloyal,44.0,Business travel,116.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Satisfied
Male,Disloyal,36.0,Business travel,116.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,35.0,28.0,Dissatisfied
Male,Loyal,60.0,Business travel,116.0,1.0,1.0,5.0,2.0,5.0,5.0,3.0,0.0,0.0,Satisfied
Female,Loyal,34.0,Business travel,116.0,5.0,5.0,5.0,2.0,5.0,3.0,5.0,0.0,4.0,Satisfied
Female,Loyal,49.0,Business travel,116.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,0.0,0.0,Satisfied
Female,Disloyal,27.0,Business travel,116.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Loyal,48.0,Business travel,116.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,0.0,0.0,Satisfied
Male,Loyal,43.0,Personal Travel,116.0,1.0,4.0,1.0,5.0,5.0,5.0,5.0,0.0,0.0,Dissatisfied
Female,Loyal,58.0,Business travel,116.0,2.0,2.0,2.0,4.0,5.0,4.0,4.0,0.0,0.0,Satisfied
Male,Disloyal,26.0,Business travel,116.0,2.0,4.0,3.0,4.0,4.0,5.0,4.0,0.0,0.0,Satisfied
Female,Loyal,55.0,Business travel,116.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,7.0,7.0,Satisfied
Female,Loyal,41.0,Business travel,116.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,0.0,0.0,Satisfied
Male,Loyal,69.0,Business travel,116.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Disloyal,40.0,Business travel,116.0,3.0,3.0,3.0,5.0,5.0,2.0,5.0,26.0,33.0,Dissatisfied
Male,Loyal,24.0,Business travel,116.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Loyal,41.0,Business travel,116.0,1.0,5.0,5.0,2.0,2.0,1.0,4.0,0.0,0.0,Dissatisfied
Male,Loyal,48.0,Business travel,116.0,2.0,4.0,3.0,5.0,2.0,2.0,3.0,0.0,0.0,Satisfied
Female,Loyal,47.0,Personal Travel,116.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,Dissatisfied
Female,Loyal,52.0,Business travel,116.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,26.0,21.0,Satisfied
Female,Disloyal,40.0,Business travel,116.0,4.0,4.0,4.0,2.0,2.0,5.0,2.0,5.0,4.0,Dissatisfied
Female,Loyal,22.0,Business travel,116.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,0.0,Satisfied
Female,Disloyal,22.0,Business travel,116.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,5.0,14.0,Dissatisfied
Male,Loyal,46.0,Business travel,116.0,1.0,1.0,1.0,5.0,4.0,4.0,3.0,101.0,98.0,Satisfied
Male,Loyal,43.0,Business travel,116.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,0.0,0.0,Satisfied
Female,Loyal,46.0,Business travel,116.0,2.0,2.0,2.0,3.0,5.0,4.0,3.0,0.0,0.0,Satisfied
Male,Loyal,63.0,Business travel,116.0,1.0,1.0,1.0,2.0,4.0,5.0,3.0,0.0,0.0,Satisfied
Male,Loyal,51.0,Business travel,116.0,1.0,1.0,1.0,3.0,5.0,4.0,5.0,0.0,0.0,Satisfied
Female,Disloyal,33.0,Business travel,116.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,8.0,43.0,Dissatisfied
Female,Loyal,43.0,Business travel,116.0,2.0,3.0,3.0,5.0,5.0,2.0,5.0,0.0,0.0,Unknown
Female,Loyal,53.0,Business travel,116.0,1.0,1.0,1.0,2.0,4.0,4.0,3.0,0.0,1.0,Satisfied
Female,Loyal,35.0,Business travel,116.0,1.0,1.0,1.0,5.0,4.0,5.0,4.0,0.0,0.0,Satisfied
Female,Disloyal,43.0,Business travel,116.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,0.0,0.0,Neutral
Male,Loyal,39.0,Business travel,116.0,2.0,2.0,2.0,4.0,5.0,5.0,2.0,9.0,5.0,Satisfied
Female,Loyal,74.0,Business travel,116.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,31.0,34.0,Dissatisfied
Female,Loyal,55.0,Business travel,116.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Loyal,56.0,Business travel,116.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,34.0,31.0,Satisfied
Female,Loyal,43.0,Business travel,116.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,0.0,Dissatisfied
Female,Loyal,43.0,Business travel,116.0,2.0,2.0,2.0,4.0,5.0,5.0,4.0,0.0,0.0,Satisfied
Male,Loyal,47.0,Personal Travel,116.0,1.0,2.0,3.0,5.0,1.0,1.0,4.0,0.0,0.0,Dissatisfied
Female,Loyal,43.0,Business travel,116.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,39.0,48.0,Satisfied
Female,Disloyal,26.0,Business travel,116.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Dissatisfied
Female,Loyal,59.0,Business travel,116.0,2.0,5.0,1.0,3.0,5.0,3.0,4.0,0.0,5.0,Satisfied
Female,Loyal,43.0,Business travel,116.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,140.0,156.0,Satisfied
Male,Loyal,55.0,Business travel,116.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,0.0,0.0,Satisfied
Female,Loyal,44.0,Business travel,116.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,0.0,0.0,Satisfied
Male,Loyal,33.0,Business travel,116.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Loyal,33.0,Personal Travel,116.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,13.0,25.0,Dissatisfied
Female,Loyal,34.0,Business travel,116.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,0.0,3.0,Satisfied
Female,Disloyal,40.0,Business travel,116.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Loyal,60.0,Business travel,116.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,2.0,Satisfied
Male,Loyal,36.0,Business travel,116.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,89.0,84.0,Satisfied
Male,Loyal,65.0,Business travel,116.0,2.0,4.0,4.0,1.0,1.0,2.0,4.0,0.0,0.0,Dissatisfied
Male,Disloyal,57.0,Business travel,116.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,0.0,0.0,Satisfied
Male,Loyal,60.0,Business travel,116.0,4.0,1.0,2.0,5.0,2.0,4.0,3.0,0.0,0.0,Dissatisfied
Female,Loyal,42.0,Business travel,116.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,0.0,0.0,Satisfied
Male,Loyal,13.0,Personal Travel,116.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,0.0,0.0,Dissatisfied
Male,Loyal,80.0,Business travel,116.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,0.0,0.0,Satisfied
Male,Loyal,37.0,Business travel,116.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,0.0,Dissatisfied
Female,Loyal,52.0,Business travel,116.0,1.0,1.0,1.0,2.0,5.0,3.0,3.0,0.0,0.0,Satisfied
Female,Loyal,48.0,Business travel,116.0,1.0,3.0,3.0,1.0,4.0,1.0,4.0,19.0,13.0,Dissatisfied
Female,Loyal,37.0,Business travel,116.0,2.0,2.0,2.0,4.0,5.0,4.0,2.0,0.0,0.0,Satisfied
Male,Disloyal,63.0,Business travel,116.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,0.0,0.0,Dissatisfied
Male,Loyal,51.0,Business travel,116.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0,0.0,1.0,Satisfied
Male,Loyal,41.0,Business travel,116.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Loyal,13.0,Personal Travel,116.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,0.0,0.0,Dissatisfied
Male,Loyal,37.0,Business travel,116.0,4.0,2.0,4.0,4.0,4.0,5.0,2.0,0.0,0.0,Satisfied
Male,Loyal,60.0,Personal Travel,116.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,0.0,0.0,Satisfied
Male,Loyal,40.0,Business travel,116.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Disloyal,22.0,Business travel,116.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,0.0,0.0,Satisfied
Male,Loyal,48.0,Business travel,116.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Disloyal,22.0,Business travel,116.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,0.0,Dissatisfied
Female,Loyal,39.0,Business travel,116.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,14.0,Satisfied
Female,Loyal,57.0,Business travel,116.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,0.0,0.0,Satisfied
Male,Disloyal,37.0,Business travel,116.0,5.0,5.0,5.0,3.0,3.0,5.0,3.0,0.0,5.0,Satisfied
Female,Disloyal,57.0,Business travel,116.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Dissatisfied
Male,Disloyal,24.0,Business travel,116.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Satisfied
Female,Loyal,47.0,Business travel,116.0,5.0,3.0,5.0,3.0,4.0,4.0,5.0,20.0,20.0,Satisfied
Female,Disloyal,54.0,Business travel,116.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Loyal,53.0,Business travel,116.0,2.0,5.0,3.0,2.0,4.0,4.0,4.0,0.0,0.0,Satisfied
Female,Disloyal,37.0,Business travel,116.0,5.0,5.0,5.0,2.0,2.0,5.0,2.0,0.0,0.0,Satisfied
Male,Loyal,41.0,Business travel,116.0,2.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,0.0,Satisfied
Male,Loyal,27.0,Business travel,116.0,5.0,5.0,5.0,4.0,4.0,1.0,4.0,0.0,28.0,Satisfied
Male,Loyal,70.0,Business travel,116.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,0.0,Dissatisfied
Female,Disloyal,40.0,Business travel,116.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,0.0,0.0,Dissatisfied
Male,Disloyal,27.0,Business travel,116.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,0.0,0.0,Satisfied
Male,Loyal,37.0,Business travel,116.0,2.0,2.0,4.0,3.0,5.0,5.0,3.0,0.0,0.0,Satisfied
Female,Loyal,45.0,Business travel,116.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,0.0,0.0,Satisfied
Female,Loyal,51.0,Business travel,116.0,1.0,2.0,2.0,5.0,2.0,1.0,2.0,0.0,0.0,Dissatisfied
Female,Loyal,59.0,Business travel,116.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,0.0,0.0,Satisfied
Male,Loyal,47.0,Business travel,116.0,1.0,1.0,1.0,5.0,5.0,4.0,3.0,0.0,0.0,Satisfied
Male,Loyal,36.0,Business travel,116.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,0.0,4.0,Satisfied
Male,Loyal,33.0,Business travel,116.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,1.0,Satisfied
Male,Loyal,70.0,Business travel,116.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,0.0,0.0,Satisfied
Male,Disloyal,33.0,Business travel,116.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,26.0,46.0,Dissatisfied
Male,Loyal,16.0,Personal Travel,116.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Male,Loyal,58.0,Business travel,116.0,2.0,2.0,2.0,3.0,5.0,5.0,3.0,0.0,0.0,Satisfied
Female,Loyal,38.0,Business travel,116.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,0.0,0.0,Satisfied
Male,Loyal,52.0,Business travel,116.0,2.0,2.0,2.0,1.0,4.0,4.0,2.0,0.0,0.0,Satisfied
Female,Loyal,52.0,Business travel,116.0,1.0,4.0,4.0,5.0,4.0,1.0,4.0,40.0,53.0,Dissatisfied
Female,Loyal,39.0,Business travel,116.0,2.0,5.0,3.0,3.0,4.0,2.0,5.0,0.0,0.0,Satisfied
Female,Loyal,46.0,Business travel,116.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,18.0,16.0,Satisfied
Male,Loyal,32.0,Business travel,116.0,2.0,4.0,3.0,4.0,4.0,1.0,4.0,0.0,0.0,Satisfied
Female,Loyal,35.0,Business travel,116.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,24.0,18.0,Dissatisfied
Male,Loyal,34.0,Business travel,116.0,4.0,4.0,4.0,3.0,4.0,5.0,2.0,0.0,0.0,Satisfied
Male,Disloyal,27.0,Business travel,116.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Disloyal,40.0,Business travel,116.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Male,Loyal,75.0,Business travel,116.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,6.0,2.0,Satisfied
Male,Loyal,20.0,Personal Travel,116.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,0.0,0.0,Dissatisfied
Female,Loyal,19.0,Business travel,116.0,3.0,1.0,1.0,3.0,3.0,4.0,3.0,0.0,13.0,Dissatisfied
Male,Loyal,43.0,Personal Travel,1597.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,0.0,0.0,Dissatisfied
Female,Loyal,61.0,Business travel,116.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Loyal,40.0,Personal Travel,116.0,3.0,4.0,3.0,1.0,4.0,5.0,4.0,0.0,0.0,Dissatisfied
Female,Loyal,26.0,Personal Travel,116.0,1.0,2.0,1.0,5.0,5.0,4.0,5.0,0.0,0.0,Dissatisfied
Female,Loyal,34.0,Business travel,116.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,0.0,3.0,Satisfied
Male,Loyal,34.0,Business travel,116.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,22.0,25.0,Satisfied
Male,Loyal,59.0,Business travel,116.0,2.0,5.0,3.0,3.0,2.0,2.0,4.0,0.0,0.0,Satisfied
Female,Loyal,51.0,Business travel,116.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,122.0,121.0,Satisfied
Female,Loyal,57.0,Business travel,116.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,Dissatisfied
Male,Loyal,33.0,Business travel,116.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,0.0,0.0,Satisfied
Male,Loyal,41.0,Business travel,116.0,2.0,3.0,4.0,5.0,1.0,2.0,2.0,0.0,0.0,Dissatisfied
Female,Loyal,15.0,Personal Travel,116.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,111.0,110.0,Dissatisfied
Male,Disloyal,38.0,Business travel,116.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,Dissatisfied
nan,Unknown,43.0,Unknown,1597.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Disloyal,50.0,Business travel,116.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Male,Loyal,43.0,Personal Travel,1597.0,4.0,5.0,3.0,4.0,3.0,1.0,3.0,0.0,0.0,Dissatisfied
Male,Loyal,42.0,Business travel,116.0,2.0,5.0,3.0,5.0,4.0,4.0,4.0,9.0,8.0,Satisfied
Male,Loyal,30.0,Business travel,1597.0,1.0,1.0,3.0,4.0,5.0,5.0,5.0,10.0,0.0,Satisfied
Female,Loyal,50.0,Business travel,116.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,0.0,21.0,Satisfied
Female,Loyal,46.0,Business travel,116.0,2.0,4.0,3.0,1.0,3.0,3.0,2.0,0.0,0.0,Satisfied
Male,Loyal,45.0,Business travel,116.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,0.0,0.0,Dissatisfied
Male,Disloyal,39.0,Business travel,116.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,Dissatisfied
Male,Loyal,40.0,Business travel,116.0,2.0,2.0,2.0,3.0,4.0,5.0,5.0,0.0,0.0,Satisfied
Female,Loyal,71.0,Business travel,116.0,2.0,5.0,5.0,2.0,3.0,2.0,3.0,0.0,0.0,Dissatisfied
Female,Loyal,45.0,Business travel,116.0,2.0,4.0,3.0,5.0,4.0,4.0,2.0,20.0,39.0,Satisfied
Female,Loyal,41.0,Business travel,116.0,3.0,3.0,4.0,2.0,5.0,5.0,4.0,0.0,0.0,Satisfied
Male,Loyal,56.0,Business travel,116.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,0.0,0.0,Satisfied
Female,Loyal,51.0,Business travel,116.0,3.0,3.0,3.0,2.0,4.0,5.0,4.0,0.0,0.0,Satisfied
Male,Loyal,55.0,Business travel,116.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Loyal,55.0,Business travel,116.0,2.0,4.0,3.0,5.0,5.0,5.0,3.0,0.0,10.0,Satisfied
Female,Disloyal,40.0,Business travel,116.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Male,Loyal,50.0,Business travel,116.0,2.0,2.0,2.0,3.0,4.0,5.0,2.0,0.0,0.0,Satisfied
Male,Loyal,43.0,Business travel,116.0,2.0,2.0,4.0,2.0,4.0,4.0,5.0,0.0,0.0,Satisfied
Female,Loyal,26.0,Business travel,116.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,6.0,0.0,Satisfied
Male,Loyal,56.0,Business travel,116.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,0.0,17.0,Satisfied
Female,Loyal,58.0,Business travel,116.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,Dissatisfied
Male,Loyal,50.0,Business travel,116.0,1.0,1.0,1.0,4.0,4.0,5.0,4.0,0.0,4.0,Satisfied
Female,Disloyal,19.0,Business travel,116.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,0.0,7.0,Dissatisfied
Male,Loyal,56.0,Business travel,116.0,1.0,1.0,1.0,5.0,4.0,5.0,5.0,0.0,0.0,Satisfied
Female,Loyal,37.0,Business travel,116.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,0.0,0.0,Satisfied
Male,Loyal,12.0,Personal Travel,116.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,0.0,0.0,Dissatisfied
Female,Loyal,25.0,Business travel,116.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,0.0,0.0,Unknown
Male,Loyal,30.0,Business travel,1597.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,10.0,0.0,Satisfied
Male,Loyal,53.0,Business travel,116.0,5.0,2.0,5.0,4.0,5.0,5.0,3.0,0.0,0.0,Satisfied
Female,Disloyal,24.0,Business travel,116.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,Satisfied
Male,Loyal,37.0,Business travel,116.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,1.0,0.0,Satisfied
Female,Loyal,26.0,Business travel,116.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,3.0,6.0,Satisfied
Female,Loyal,57.0,Business travel,116.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Male,Loyal,30.0,Business travel,1597.0,2.0,5.0,3.0,4.0,4.0,1.0,4.0,10.0,0.0,Satisfied
Female,Loyal,50.0,Business travel,116.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,0.0,1.0,Satisfied
Male,Loyal,30.0,Personal Travel,1597.0,5.0,4.0,3.0,4.0,5.0,3.0,5.0,10.0,0.0,Satisfied
Female,Disloyal,24.0,Business travel,116.0,4.0,5.0,4.0,2.0,2.0,4.0,2.0,4.0,0.0,Satisfied
Female,Loyal,57.0,Business travel,116.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,1.0,0.0,Satisfied
Male,Loyal,42.0,Business travel,116.0,1.0,1.0,1.0,2.0,5.0,4.0,2.0,0.0,0.0,Satisfied
Female,Loyal,26.0,Business travel,116.0,2.0,2.0,2.0,4.0,4.0,5.0,4.0,0.0,0.0,Satisfied
